Record Length,2000,Points,-320.00002265E-3,50.00000075E-3,,Record Length,2000,Points,-320.00002265E-3,50.00000075E-3,
Sample Interval,319.99999192E-6,s,-319.68003511E-3,50.00000075E-3,,Sample Interval,319.99999192E-6,s,-319.68003511E-3,50.00000075E-3,
Trigger Point,1.0000001E3,Samples,-319.36001778E-3,50.00000075E-3,,Trigger Point,1.0000001E3,Samples,-319.36001778E-3,50.00000075E-3,
,,,-319.04003024E-3,50.00000075E-3,,,,,-319.04003024E-3,50.00000075E-3,
,,,-318.72001290E-3,50.00000075E-3,,,,,-318.72001290E-3,50.00000075E-3,
,,,-318.40002537E-3,50.00000075E-3,,,,,-318.40002537E-3,50.00000075E-3,
Source,CH1,,-318.08000803E-3,0.0,,Source,CH2,,-318.08000803E-3,0.0,
Vertical Units,V,,-317.76002049E-3,50.00000075E-3,,Vertical Units,V,,-317.76002049E-3,50.00000075E-3,
Vertical Scale,1.2500000,,-317.44003296E-3,50.00000075E-3,,Vertical Scale,1.2500000,,-317.44003296E-3,50.00000075E-3,
Vertical Offset,0,,-317.12001562E-3,50.00000075E-3,,Vertical Offset,0,,-317.12001562E-3,0.0,
Horizontal Units,s,,-316.80002809E-3,50.00000075E-3,,Horizontal Units,s,,-316.80002809E-3,50.00000075E-3,
Horizontal Scale,63.999998383E-3,,-316.48001075E-3,50.00000075E-3,,Horizontal Scale,63.999998383E-3,,-316.48001075E-3,50.00000075E-3,
Pt Fmt,Y,,-316.16002321E-3,50.00000075E-3,,Pt Fmt,Y,,-316.16002321E-3,50.00000075E-3,
Yzero,-1.6000000,,-315.84003568E-3,50.00000075E-3,,Yzero,-1.6000000,,-315.84003568E-3,50.00000075E-3,
,,,-315.52001834E-3,50.00000075E-3,,,,,-315.52001834E-3,50.00000075E-3,
,,,-315.20003080E-3,50.00000075E-3,,,,,-315.20003080E-3,50.00000075E-3,
Note,TBS2102 - 14:33:02   6/11/2025,,-314.88001347E-3,50.00000075E-3,,Note,TBS2102 - 14:33:02   6/11/2025,,-314.88001347E-3,50.00000075E-3,
,,,-314.56002593E-3,50.00000075E-3,,,,,-314.56002593E-3,100.0000015E-3,
,,,-314.24000859E-3,50.00000075E-3,,,,,-314.24000859E-3,50.00000075E-3,
,,,-313.92002106E-3,50.00000075E-3,,,,,-313.92002106E-3,50.00000075E-3,
,,,-313.60003352E-3,50.00000075E-3,,,,,-313.60003352E-3,50.00000075E-3,
,,,-313.28001618E-3,50.00000075E-3,,,,,-313.28001618E-3,50.00000075E-3,
